President       Date Approve Disapprove    Inaug Days
1305      Obama  7/13/2013      46         46  1/20/09 1635
1306      Obama  7/12/2013      46         45  1/20/09 1634
1307      Obama  7/11/2013      46         47  1/20/09 1633
1308      Obama  7/10/2013      45         48  1/20/09 1632
1309      Obama   7/9/2013      47         47  1/20/09 1631
1310      Obama   7/8/2013      47         47  1/20/09 1630
1311      Obama   7/7/2013      46         48  1/20/09 1629
1312      Obama   7/6/2013      45         47  1/20/09 1628
1313      Obama   7/5/2013      46         45  1/20/09 1627
1314      Obama   7/3/2013      46         44  1/20/09 1625
1315      Obama   7/2/2013      46         46  1/20/09 1624
1316      Obama   7/1/2013      45         47  1/20/09 1623
1317      Obama  6/30/2013      45         48  1/20/09 1622
1318      Obama  6/29/2013      45         47  1/20/09 1621
1319      Obama  6/28/2013      48         45  1/20/09 1620
1320      Obama  6/27/2013      50         43  1/20/09 1619
1321      Obama  6/26/2013      50         43  1/20/09 1618
1322      Obama  6/25/2013      46         46  1/20/09 1617
1323      Obama  6/24/2013      45         47  1/20/09 1616
1324      Obama  6/23/2013      45         49  1/20/09 1615
1325      Obama  6/22/2013      46         46  1/20/09 1614
1326      Obama  6/21/2013      46         45  1/20/09 1613
1327      Obama  6/20/2013      47         45  1/20/09 1612
1328      Obama  6/19/2013      47         45  1/20/09 1611
1329      Obama  6/18/2013      47         44  1/20/09 1610
1330      Obama  6/17/2013      47         44  1/20/09 1609
1331      Obama  6/16/2013      47         44  1/20/09 1608
1332      Obama  6/15/2013      47         45  1/20/09 1607
1333      Obama  6/14/2013      48         44  1/20/09 1606
1334      Obama  6/13/2013      46         47  1/20/09 1605
1335      Obama  6/12/2013      46         47  1/20/09 1604
1336      Obama  6/11/2013      45         47  1/20/09 1603
1337      Obama  6/10/2013      47         44  1/20/09 1602
1338      Obama   6/9/2013      48         43  1/20/09 1601
1339      Obama   6/8/2013      48         44  1/20/09 1600
1340      Obama   6/7/2013      49         44  1/20/09 1599
1341      Obama   6/6/2013      47         46  1/20/09 1598
1342      Obama   6/5/2013      48         45  1/20/09 1597
1343      Obama   6/4/2013      47         45  1/20/09 1596
1344      Obama   6/3/2013      48         44  1/20/09 1595
1345      Obama   6/2/2013      47         44  1/20/09 1594
1346      Obama   6/1/2013      47         45  1/20/09 1593
1347      Obama  5/31/2013      48         44  1/20/09 1592
1348      Obama  5/30/2013      50         44  1/20/09 1591
1349      Obama  5/29/2013      49         44  1/20/09 1590
1350      Obama  5/28/2013      50         43  1/20/09 1589
1351      Obama  5/27/2013      48         45  1/20/09 1588
1352      Obama  5/26/2013      48         44  1/20/09 1587
1353      Obama  5/25/2013      47         45  1/20/09 1586
1354      Obama  5/24/2013      47         44  1/20/09 1585
1355      Obama  5/23/2013      49         43  1/20/09 1584
1356      Obama  5/22/2013      50         44  1/20/09 1583
1357      Obama  5/21/2013      50         44  1/20/09 1582
1358      Obama  5/20/2013      49         44  1/20/09 1581
1359      Obama  5/19/2013      49         44  1/20/09 1580
1360      Obama  5/18/2013      50         43  1/20/09 1579
1361      Obama  5/17/2013      51         42  1/20/09 1578
1362      Obama  5/16/2013      49         45  1/20/09 1577
1363      Obama  5/15/2013      48         46  1/20/09 1576
1364      Obama  5/14/2013      47         47  1/20/09 1575
1365      Obama  5/13/2013      49         45  1/20/09 1574
1366      Obama  5/12/2013      48         45  1/20/09 1573
1367      Obama  5/11/2013      49         44  1/20/09 1572
1368      Obama  5/10/2013      49         43  1/20/09 1571
1369      Obama   5/9/2013      50         43  1/20/09 1570
1370      Obama   5/8/2013      49         45  1/20/09 1569
1371      Obama   5/7/2013      51         45  1/20/09 1568
1372      Obama   5/6/2013      49         45  1/20/09 1567
1373      Obama   5/5/2013      50         45  1/20/09 1566
1374      Obama   5/4/2013      50         44  1/20/09 1565
1375      Obama   5/3/2013      51         43  1/20/09 1564
1376      Obama   5/2/2013      51         42  1/20/09 1563
1377      Obama   5/1/2013      50         43  1/20/09 1562
1378      Obama  4/30/2013      50         44  1/20/09 1561
1379      Obama  4/29/2013      49         44  1/20/09 1560
1380      Obama  4/28/2013      50         43  1/20/09 1559
1381      Obama  4/27/2013      50         42  1/20/09 1558
1382      Obama  4/26/2013      52         40  1/20/09 1557
1383      Obama  4/25/2013      50         43  1/20/09 1556
1384      Obama  4/24/2013      51         42  1/20/09 1555
1385      Obama  4/23/2013      48         45  1/20/09 1554
1386      Obama  4/22/2013      51         43  1/20/09 1553
1387      Obama  4/21/2013      50         43  1/20/09 1552
1388      Obama  4/20/2013      53         41  1/20/09 1551
1389      Obama  4/19/2013      51         42  1/20/09 1550
1390      Obama  4/18/2013      51         43  1/20/09 1549
1391      Obama  4/17/2013      49         43  1/20/09 1548
1392      Obama  4/16/2013      49         43  1/20/09 1547
1393      Obama  4/15/2013      50         43  1/20/09 1546
1394      Obama  4/14/2013      48         46  1/20/09 1545
1395      Obama  4/13/2013      48         46  1/20/09 1544
1396      Obama  4/12/2013      48         47  1/20/09 1543
1397      Obama  4/11/2013      50         45  1/20/09 1542
1398      Obama  4/10/2013      49         44  1/20/09 1541
1399      Obama   4/9/2013      49         43  1/20/09 1540
1400      Obama   4/8/2013      49         42  1/20/09 1539
1401      Obama   4/7/2013      48         44  1/20/09 1538
1402      Obama   4/6/2013      49         44  1/20/09 1537
1403      Obama   4/5/2013      48         46  1/20/09 1536
1404      Obama   4/4/2013      48         47  1/20/09 1535
1405      Obama   4/3/2013      47         48  1/20/09 1534
1406      Obama   4/2/2013      48         46  1/20/09 1533
1407      Obama   4/1/2013      47         47  1/20/09 1532
1408      Obama  3/30/2013      48         47  1/20/09 1530
1409      Obama  3/29/2013      46         47  1/20/09 1529
1410      Obama  3/28/2013      48         46  1/20/09 1528
1411      Obama  3/27/2013      49         43  1/20/09 1527
1412      Obama  3/26/2013      49         43  1/20/09 1526
1413      Obama  3/25/2013      48         45  1/20/09 1525
1414      Obama  3/24/2013      47         46  1/20/09 1524
1415      Obama  3/23/2013      48         45  1/20/09 1523
1416      Obama  3/22/2013      47         45  1/20/09 1522
1417      Obama  3/21/2013      47         46  1/20/09 1521
1418      Obama  3/20/2013      46         45  1/20/09 1520
1419      Obama  3/19/2013      48         44  1/20/09 1519
1420      Obama  3/18/2013      50         43  1/20/09 1518
1421      Obama  3/17/2013      49         45  1/20/09 1517
1422      Obama  3/16/2013      47         46  1/20/09 1516
1423      Obama  3/15/2013      47         46  1/20/09 1515
1424      Obama  3/14/2013      48         46  1/20/09 1514
1425      Obama  3/13/2013      48         46  1/20/09 1513
1426      Obama  3/12/2013      49         45  1/20/09 1512
1427      Obama  3/11/2013      49         44  1/20/09 1511
1428      Obama  3/10/2013      49         44  1/20/09 1510
1429      Obama   3/9/2013      50         43  1/20/09 1509
1430      Obama   3/8/2013      49         44  1/20/09 1508
1431      Obama   3/7/2013      49         44  1/20/09 1507
1432      Obama   3/6/2013      47         46  1/20/09 1506
1433      Obama   3/5/2013      48         44  1/20/09 1505
1434      Obama   3/4/2013      49         44  1/20/09 1504
1435      Obama   3/3/2013      46         46  1/20/09 1503
1436      Obama   3/2/2013      46         46  1/20/09 1502
1437      Obama   3/1/2013      47         45  1/20/09 1501
1438      Obama  2/28/2013      51         43  1/20/09 1500
1439      Obama  2/27/2013      51         43  1/20/09 1499
1440      Obama  2/26/2013      53         40  1/20/09 1498
1441      Obama  2/25/2013      51         42  1/20/09 1497
1442      Obama  2/24/2013      51         42  1/20/09 1496
1443      Obama  2/23/2013      50         44  1/20/09 1495
1444      Obama  2/22/2013      52         42  1/20/09 1494
1445      Obama  2/20/2013      50         42  1/20/09 1492
1446      Obama  2/19/2013      51         42  1/20/09 1491
1447      Obama  2/18/2013      51         43  1/20/09 1490
1448      Obama  2/17/2013      52         42  1/20/09 1489
1449      Obama  2/16/2013      50         44  1/20/09 1488
1450      Obama  2/15/2013      50         44  1/20/09 1487
1451      Obama  2/14/2013      50         44  1/20/09 1486
1452      Obama  2/13/2013      51         42  1/20/09 1485
1453      Obama  2/12/2013      52         42  1/20/09 1484
1454      Obama  2/11/2013      52         42  1/20/09 1483
1455      Obama  2/10/2013      52         43  1/20/09 1482
1456      Obama   2/9/2013      52         43  1/20/09 1481
1457      Obama   2/8/2013      52         43  1/20/09 1480
1458      Obama   2/7/2013      52         43  1/20/09 1479
1459      Obama   2/6/2013      52         41  1/20/09 1478
1460      Obama   2/5/2013      52         41  1/20/09 1477
1461      Obama   2/4/2013      52         42  1/20/09 1476
1462      Obama   2/2/2013      52         43  1/20/09 1474
1463      Obama   2/1/2013      54         42  1/20/09 1473
1464      Obama  1/31/2013      53         42  1/20/09 1472
1465      Obama  1/30/2013      53         41  1/20/09 1471
1466      Obama  1/29/2013      51         43  1/20/09 1470
1467      Obama  1/28/2013      52         43  1/20/09 1469
1468      Obama  1/27/2013      52         43  1/20/09 1468
1469      Obama  1/26/2013      52         41  1/20/09 1467
1470      Obama  1/25/2013      51         42  1/20/09 1466
1471      Obama  1/24/2013      52         42  1/20/09 1465
1472      Obama  1/23/2013      52         43  1/20/09 1464
1473      Obama  1/22/2013      53         42  1/20/09 1463
1474      Obama  1/21/2013      51         43  1/20/09 1462
1475      Obama  1/20/2013      50         43  1/20/09 1461
1476      Obama  1/19/2013      51         43  1/20/09 1460
1477      Obama  1/18/2013      48         45  1/20/09 1459
1478      Obama  1/17/2013      49         44  1/20/09 1458
1479      Obama  1/16/2013      50         43  1/20/09 1457
1480      Obama  1/15/2013      53         41  1/20/09 1456
1481      Obama  1/14/2013      52         40  1/20/09 1455
1482      Obama  1/13/2013      52         41  1/20/09 1454
1483      Obama  1/12/2013      51         42  1/20/09 1453
1484      Obama  1/11/2013      53         42  1/20/09 1452
1485      Obama  1/10/2013      54         41  1/20/09 1451
1486      Obama   1/9/2013      56         40  1/20/09 1450
1487      Obama   1/8/2013      56         39  1/20/09 1449
1488      Obama   1/7/2013      54         39  1/20/09 1448
1489      Obama   1/6/2013      54         39  1/20/09 1447
1490      Obama   1/5/2013      52         41  1/20/09 1446
1491      Obama   1/4/2013      52         42  1/20/09 1445
1492      Obama   1/3/2013      50         43  1/20/09 1444
1493      Obama 12/30/2012      53         41  1/20/09 1440
1494      Obama 12/29/2012      53         42  1/20/09 1439
1495      Obama 12/28/2012      54         40  1/20/09 1438
1496      Obama 12/27/2012      53         41  1/20/09 1437
1497      Obama 12/26/2012      56         39  1/20/09 1436
1498      Obama 12/23/2012      57         37  1/20/09 1433
1499      Obama 12/22/2012      57         37  1/20/09 1432
1500      Obama 12/21/2012      58         36  1/20/09 1431
1501      Obama 12/19/2012      56         37  1/20/09 1429
1502      Obama 12/18/2012      54         38  1/20/09 1428
1503      Obama 12/17/2012      52         40  1/20/09 1427
1504      Obama 12/16/2012      50         42  1/20/09 1426
1505      Obama 12/15/2012      50         43  1/20/09 1425
1506      Obama 12/14/2012      50         43  1/20/09 1424
1507      Obama 12/13/2012      51         42  1/20/09 1423
1508      Obama 12/12/2012      54         38  1/20/09 1422
1509      Obama 12/11/2012      54         38  1/20/09 1421
1510      Obama 12/10/2012      53         40  1/20/09 1420
1511      Obama  12/9/2012      51         43  1/20/09 1419
1512      Obama  12/8/2012      50         44  1/20/09 1418
1513      Obama  12/7/2012      50         43  1/20/09 1417
1514      Obama  12/6/2012      49         44  1/20/09 1416
1515      Obama  12/5/2012      50         44  1/20/09 1415
1516      Obama  12/4/2012      52         43  1/20/09 1414
1517      Obama  12/3/2012      53         41  1/20/09 1413
